gene,count
CPEB3,3325
CPLX3,1470
CPNE9,1499
CPS1,406
CPSF6,50855
CPT1A,23178
CPVL,2876
CPXM2,2748
CPZ,359
CR1,2949
CR2,2538
CRB2,1422
CREB1,18248
CREB3,17647
CREB5,1110
CREBBP,44237
CREG1,30618
CREG2,1561
CRH,12296
CRHR1,1533
CRHR2,1626
CRIPT,8092
CRK,27795
CRKL,16973
CRNDE,30895
CRNN,934
CRTAC1,906
CRTAM,2604
CRY2,10266
CRYAA,1673
CRYBB3,755
CRYBG1,7643
CRYBG3,8165
CRYGC,615
CRYGS,2443
CRYZ,6010
CRYZL1,11189
CSE1L,23991
CSF1,6642
CSF1R,4549
CSF2,1181
CSF2RA,7695
CSF2RB,11527
CSF3,1683
CSF3R,8127
CSK,14794
CSNK1A1,75379
CSNK1A1L,1097
CSNK1E,28000
CSNK1G1,16434
CSNK2A1,40019
CSNK2A2,13930
CSNK2B,41927
CSPG4,3554
CSPP1,11381
CSRP1,33291
CSRP3,856
CST1,510
CST2,1392
CST4,635
CST5,587
CST7,6994
CTAG1B,2254
CTBP1,64418
CTBP2,13097
CTCF,16254
CTCFL,2220
CTDSPL,12617
CTH,2242
CTHRC1,19132
CTLA4,23808
CTNNA1,36565
CTNNAL1,7335
CTNNB1,63017
CTNND1,75563
CTNND2,1259
CTRL,709
CTSA,20125
CTSC,12379
CTSG,3071
CTSH,9730
CTSK,19222
CTSL,82057
CTSW,6440
CTTN,101732
CTTNBP2NL,14498
CTXN3,1395
CUBN,1279
CUEDC2,14053
CUL1,28998
CUL2,10492
CUL3,25252
CUL4A,29536
CUL4B,14476
CUL5,10512
CUTA,18764
CUX2,993
CUZD1,1205
CX3CL1,4389
CX3CR1,1359
CXADR,4920
CXCL10,9313
CXCL11,4426
CXCL12,26241
CXCL13,6518
CXCL16,13923
CXCL2,9982
CXCL5,666
CXCL6,1041
CXCL9,49697
CXCR1,2430
CXCR2,830
CXCR3,2525
CXCR4,70813
CXCR5,2049
CXCR6,2847
CYBA,14456
CYBB,10524
CYBC1,22724
CYCS,33650
CYFIP2,9657
CYHR1,11196
CYLD,53077
CYP11A1,1364
CYP11B2,1003
CYP17A1,898
CYP19A1,1938
CYP1A1,764
CYP1A2,734
CYP1B1,4364
CYP20A1,7339
CYP24A1,2747
CYP27A1,6399
CYP27B1,2448
CYP2A6,17
CYP2C19,996
CYP2C8,866
CYP2C9,1001
CYP2D6,4652
CYP2J2,2259
CYP3A5,1252
CYP46A1,833
CYP4B1,16128
CYP4F2,1287
CYP7A1,1384
CYREN,17346
CYSLTR1,3536
CYSLTR2,1226
CYTH2,42020
CYTOR,20096
DAB1,1063
DAB2,9495
DACH1,11483
DACH2,731
DACT2,1356
DAG1,21727
DAO,700
DAOA,744
DAP,65848
DAP3,54851
DAPK1,3741
DAXX,50090
DAZAP1,38784
DAZAP2,37272
DAZL,1282
DBN1,6621
DBR1,9155
DCAF1,12234
DCDC1,1757
DCLK1,3234
DCN,74104
DCT,315
DCTN1,12145
DCX,516
DDB1,21711
DDB2,9410
DDC,1363
DDI2,18145
DDIT3,2958
DDIT4L,1173
DDR1,110536
DDR2,4365
DDX1,24662
DDX10,10851
DDX19A,8978
DDX20,5159
DDX21,23331
DDX25,1199
DDX27,32288
DDX28,3804
DDX31,9043
DDX39B,116382
DDX3X,83259
DDX3Y,307
DDX43,808
DDX50,21944
DDX51,16177
DDX53,673
DDX55,21851
DDX58,14446
DDX6,35392
DEFA1,1725
DEFA6,420
DEFB103B,402
DEFB4A,826
DEK,23232
DEPDC7,1810
DEPTOR,7163
DERL3,7437
DGAT1,12388
DHCR24,74116
DHCR7,4949
DHDDS,10824
DHFR,20461
DHODH,2669
DHRS1,6559
DHRS2,836
DHX29,9314
DHX30,23738
DHX34,11307
DHX57,6133
DHX9,37259
DIABLO,4195
DICER1,13774
DIO2,5582
DIP2A,22013
DIP2B,7991
DIRAS3,2580
DIS3,13913
DIS3L2,12886
DISC1,5286
DISP1,2269
DKC1,12160
DKK1,1518
DKK3,4484
DLD,20782
DLEC1,1699
DLEU1,11201
DLEU2,26215
DLG1,5475
DLG4,6207
DLK1,1900
DLK2,813
DLL1,2287
DLL3,2070
DLL4,2386
DLX4,1872
DMBX1,3170
DMD,1520
DMKN,4232
DMPK,6492
DMRT2,1671
DMWD,20589
DMXL1,12564
DMXL2,10876
DNAH1,6280
DNAH10,1045
DNAH11,1137
DNAH12,1042
DNAH14,10884
DNAH2,1175
DNAH5,1445
DNAH7,1942
DNAH8,1638
DNAH9,1534
DNAI1,2929
DNAJA1,57287
DNAJA3,10722
DNAJB12,14741
DNAJB2,27729
DNAJB4,3491
DNAJB5,4701
DNAJC10,46282
DNAJC17,6879
DNAJC9,30339
DNASE1L3,1771
DNM1,4216
DNM2,29776
DNMT1,22364
DNMT3A,15829
DNMT3B,2472
DNPEP,8291
DNTT,1140
DOC2A,6279
DOCK9,9530
DOK5,2206
DOK7,6352
DOT1L,30584
DPAGT1,7885
DPF2,14664
DPF3,1051
DPM1,30419
DPP4,3327
DPP8,11720
DPPA2,1329
DPT,10969
DPY19L2,3737
DPYD,9833
DPYSL2,12238
DRAM1,10875
DRC1,1517
DRC3,2446
DRD1,1018
DRD2,1186
DRD3,1445
DRD5,5136
DRG1,22752
DSC3,5969
DSG1,439
DSG2,11509
DSG3,1456
DST,35714
DTNA,8297
DTNBP1,7536
DTX1,4479
DUOX2,1266
DUOXA1,1790
DUOXA2,1282
DUSP13,925
DUSP23,25631
DUSP28,7465
DUSP5,63059
DUSP6,16093
DUX4,20824
DVL1,15191
DVL2,12898
DVL3,17797
DYDC1,1688
DYNC1H1,28849
DYRK1A,26526
DYRK1B,7858
DZIP1L,7357
E2F1,13898
E2F3,9597
E2F4,9579
E4F1,8159
EBF1,6377
EBF2,746
EBI3,1413
EBP,16718
ECD,17030
ECE1,45604
ECEL1,2678
ECHDC1,9686
ECHS1,17533
ECM1,66908
ECPAS,41721
ECRG4,1286
ECSIT,5762
EDA,1091
EDIL3,872
EDN1,2244
EDNRA,3682
EDNRB,1884
EDRF1,5612
EED,14080
EEF1A2,11236
EEF1AKNMT,13490
EEF1G,783682
EFHC1,8746
EFHC2,1953
EFNB2,6661
EFR3A,35563
EFR3B,2559
EFS,5948
EFTUD2,12151
EGF,1172
EGFL6,1300
EGFL7,8380
EGFL8,5538
EGFR,3537
EGLN1,23985
EGLN3,3938
EGR2,7569
EGR3,57488
EGR4,1063
EHBP1,6400
EHF,2057
EHMT1,14406
EHMT2,12350
EID1,34526
EIF1AD,19146
EIF1AY,29
EIF1B,21036
EIF2AK2,22074
EIF2AK3,20020
EIF2AK4,29478
EIF2S1,20413
EIF3A,53551
EIF3C,129120
EIF4A1,87640
EIF4A3,16393
EIF4E,47170
EIF4EBP1,26167
EIF4EBP2,43851
EIF4EBP3,11605
EIF4ENIF1,11277
EIF4G1,66837
EIF5A,53531
EIF5AL1,4770
EIPR1,6291
ELAC1,3398
ELAC2,9623
ELANE,1155
ELAVL1,35880
ELF4,12864
ELFN1,1849
ELK1,22917
ELK3,15324
ELK4,18035
ELMOD1,499
ELMOD2,16536
ELN,3214
ELOB,2590
ELOC,16802
ELSPBP1,798
EMC1,14211
EMC4,4245
EMD,23538
EMP1,29386
EMP2,59476
EMSY,7449
EMX2,910
EN1,1101
EN2,731
ENG,18195
ENKUR,1070
ENO2,3896
ENOSF1,18314
ENOX1,787
ENOX2,3537
ENPEP,3916
ENPP1,6324
ENPP2,8135
ENPP3,1837
ENTPD1,12228
ENTPD2,1885
EOMES,2017
EP300,43030
EPAS1,42057
EPB41L3,6751
EPCAM,48107
EPDR1,10291
EPG5,7571
EPHA1,6556
EPHA10,7916
EPHA2,2789
EPHA3,1415
EPHA4,2557
EPHA7,1111
EPHA8,809
EPHB1,994
EPHB2,3371
EPHB4,11101
EPHB6,1691
EPHX1,26588
EPHX2,4433
EPM2AIP1,6706
EPO,1261
EPOR,12311
EPRS,30116
EPS8L3,721
ERAP1,16596
ERAS,476
ERBB2,47474
ERBB3,46227
ERC1,7422
ERCC1,10928
ERCC2,4614
ERCC3,12241
ERCC4,4299
ERCC5,14338
ERCC6,11428
EREG,2853
ERFE,1172
ERG,2986
ERG28,5863
ERGIC2,17966
ERICH3,4149
ERLIN2,34023
ERMAP,5025
ERN1,14767
ERP27,2178
ERRFI1,40615
ERVFRD-1,1341
ERVMER34-1,4875
ESF1,9160
ESM1,5485
ESR1,108303
ESR2,1195
ESRRA,11284
ESRRG,915
ETS1,13860
ETV1,1271
ETV3,12112
ETV5,1567
ETV6,19138
EVI2B,10068
EVI5,10956
EWSR1,90642
EXO1,5757
EXOSC10,15187
EYA1,2052
EYA4,277
EZH1,19526
EZH2,12891
EZHIP,1176
F11,1064
F11R,96202
F12,1893
F13A1,4397
F2,21
F2R,14791
F2RL1,3075
F2RL3,2118
F3,9942
F5,3908
F7,14379
F8,1528
FAAH,10866
FABP2,1332
FABP3,2193
FABP7,857
FADD,23115
FADS1,3744
FADS2,5501
FAF1,16204
FAF2,14601
FAIM,3817
FAIM2,643
FAM107A,2076
FAM110A,17613
FAM117B,5437
FAM126B,7463
FAM131C,2050
FAM161A,1393
FAM168A,9260
FAM183A,2918
FAM193A,13954
FAM216B,1681
FAM3A,6513
FAM53C,25980
FAM76B,7168
FAM98A,9039
FAM9B,1273
FANCA,2002
FANCC,2888
FANCD2,6126
FANCI,7373
FAP,8103
FAR1,34340
FAS,6028
FASLG,2969
FASN,65978
FAT1,10562
FAT2,1474
FAT3,578
FAT4,2057
FBL,56774
FBLN2,2406
FBLN5,3443
FBP1,7625
FBXO16,4675
FBXO25,9555
FBXO33,6888
FBXO42,4934
FBXO43,2612
FBXO45,7986
FBXW11,14700
FBXW7,4970
FCAR,1664
FCER1A,2281
FCER2,4048
FCGBP,2234
FCGR1A,1934
FCGR2A,26421
FCGR2B,6354
FCGR3A,3305
FCGR3B,6479
FCMR,10075
FCN1,3862
FCN2,695
FCRL1,2940
FCRL2,2006
FCRL3,2383
FCRL4,1160
FCRL5,3899
FCRLA,2091
FDFT1,15970
FDPS,21382
FDX1,9815
FECH,9131
FEN1,6056
FENDRR,1323
FER,5271
FERMT3,3664
FES,5158
FETUB,879
FEV,1367
FEZ1,547
FEZF1,903
FEZF2,265
FFAR1,1661
FGF1,2437
FGF10,1263
FGF13,1020
FGF19,1068
FGF2,6624
FGF21,1154
FGF23,845
FGF4,1603
FGF7,13278
FGF9,1245
FGFBP2,1212
FGFR1,49344
FGFR2,8383
FGFR3,14528
FGFR4,1719
FGR,4870
FH,13164
FHAD1,3724
FHL1,1913
FHL2,18549
FHL3,7124
FHOD1,6443
FIBCD1,1143
FIBP,23467
FILIP1L,7965
FIP1L1,17645
FKBP11,16126
FKBP15,9821
FKTN,4977
FLCN,10836
FLI1,6097
FLII,32882
FLNB,72545
FLNC,2255
FLOT2,55697
FLRT3,1064
FLT1,37899
FLT3,2061
FLT3LG,6651
FLT4,3058
FLYWCH1,3378
FMC1,7404
FMN1,17358
FMN2,1345
FMO3,884
FMO5,1718
FMOD,9615
