gene,count
DLEU7,8733
DLG1,386500
DLG2,12368
DLG3,162198
DLG4,15083
DLG5,135561
DLGAP1,4362
DLGAP2,5368
DLGAP3,1776
DLGAP4,38179
DLGAP5,48754
DLK1,3008
DLK2,6175
DLL1,54623
DLL3,7117
DLL4,9492
DLST,87490
DLX1,7542
DLX2,9625
DLX3,4814
DLX4,15734
DLX5,6935
DLX6,4566
DMAC1,3093
DMAC2,57589
DMAC2L,62245
DMAP1,41464
DMBT1,3021
DMBX1,4307
DMC1,14877
DMD,20427
DMGDH,6766
DMKN,22078
DMP1,3233
DMPK,46338
DMRT1,2461
DMRT2,4782
DMRT3,3833
DMRTA1,8938
DMRTA2,5913
DMRTB1,4666
DMRTC2,8772
DMTF1,164650
DMTN,17879
DMWD,27655
DMXL1,92268
DMXL2,23191
DNA2,29864
DNAAF1,2991
DNAAF10,26587
DNAAF11,14640
DNAAF2,41580
DNAAF3,4432
DNAAF4,15
DNAAF5,15446
DNAAF6,4664
DNAAF8,5702
DNAAF9,2230
DNAH1,16644
DNAH10,4338
DNAH11,5755
DNAH12,4312
DNAH14,19635
DNAH17,16061
DNAH3,2226
DNAH6,3864
DNAH7,7032
DNAH8,2816
DNAH9,10617
DNAI1,4517
DNAI2,1368
DNAI3,3051
DNAI4,37256
DNAI7,8008
DNAJA1,39237
DNAJA3,87637
DNAJA4,81367
DNAJB1,89697
DNAJB11,145684
DNAJB12,126544
DNAJB13,16781
DNAJB14,70727
DNAJB2,169446
DNAJB4,87531
DNAJB5,16114
DNAJB6,14141
DNAJB8,2586
DNAJB9,45611
DNAJC1,83668
DNAJC10,105739
DNAJC11,93580
DNAJC12,6603
DNAJC13,80137
DNAJC14,18828
DNAJC15,138941
DNAJC16,33184
DNAJC18,13024
DNAJC19,13517
DNAJC2,122271
DNAJC21,127652
DNAJC22,10122
DNAJC24,60368
DNAJC25,14685
DNAJC27,23313
DNAJC28,13127
DNAJC3,180830
DNAJC30,34682
DNAJC4,41863
DNAJC5,180031
DNAJC5B,3091
DNAJC5G,4921
DNAJC6,7141
DNAJC7,184786
DNAJC9,67996
DNAL1,24479
DNAL4,11500
DNALI1,4708
DNASE1,33519
DNASE1L1,60550
DNASE1L2,1572
DNASE1L3,15676
DNASE2,68467
DNASE2B,5357
DND1,4958
DNER,2448
DNHD1,6391
DNLZ,7152
DNM1,60535
DNM1L,53575
DNM2,36777
DNM3,7689
DNMBP,42151
DNMT1,278275
DNMT3A,100858
DNMT3B,16794
DNMT3L,333
DNPEP,89462
DNPH1,56879
DNTT,1811
DNTTIP1,36590
DNTTIP2,136002
DOC2A,10888
DOC2B,59634
DOCK1,57154
DOCK10,104306
DOCK11,103361
DOCK2,54109
DOCK3,4421
DOCK4,18807
DOCK5,92870
DOCK6,24428
DOCK7,43925
DOCK8,57850
DOCK9,256065
DOHH,8474
DOK1,38159
DOK2,13109
DOK3,13333
DOK4,6952
DOK5,3854
DOK6,7121
DOK7,5258
DOLK,16359
DOLPP1,12554
DONSON,75395
DOP1A,57494
DOP1B,55088
DOT1L,145078
DPAGT1,22811
DPCD,43220
DPEP1,227
DPEP2,8579
DPEP2NB,5075
DPEP3,3559
DPF1,5177
DPF2,26912
DPF3,4252
DPH1,29677
DPH2,41528
DPH3,52301
DPH5,33982
DPH6,45414
DPH7,26200
DPM1,195671
DPM2,45587
DPM3,10401
DPP10,2221
DPP3,8309
DPP4,10083
DPP6,3610
DPP7,33679
DPP8,64460
DPP9,27212
DPPA3,1098
DPPA4,1486
DPPA5,1970
DPRX,749
DPT,41217
DPY19L1,37936
DPY19L2,86046
DPY19L3,37902
DPY19L4,77202
DPY30,47640
DPYD,31094
DPYS,1226
DPYSL2,62006
DPYSL3,29298
DPYSL4,8428
DPYSL5,2334
DQX1,22066
DR1,343100
DRAM1,31293
DRAM2,55044
DRAP1,57109
DRAXIN,11612
DRC1,1366
DRC3,2610
DRC7,5330
DRD1,2200
DRD2,1428
DRD3,3285
DRD4,3850
DRD5,11172
DRG1,31717
DRG2,46184
DRGX,1520
DRICH1,8852
DROSHA,58482
DRP2,2151
DSC1,6229
DSC2,468330
DSC3,451320
DSCAM,914
DSCAML1,1502
DSCC1,23569
DSE,60270
DSEL,15310
DSG1,5637
DSG2,69925
DSG3,867086
DSG4,3556
DSN1,36955
DSP,2080863
DSPP,4256
DST,117280
DSTN,107570
DSTYK,37910
DTD1,44235
DTD2,42641
DTHD1,6638
DTL,4137
DTNA,5525
DTNB,28119
DTNBP1,66677
DTWD1,10072
DTWD2,34133
DTX1,8938
DTX3,17193
DTX3L,484057
DTX4,21372
DTYMK,26871
DUOX1,92628
DUOX2,58428
DUOXA1,180661
DUOXA2,81966
DUS1L,57068
DUS2,4424
DUS3L,23546
DUS4L,33557
DUSP1,64449
DUSP10,119893
DUSP11,120124
DUSP12,46503
DUSP13,9817
DUSP14,82470
DUSP15,7528
DUSP16,90150
DUSP18,15899
DUSP19,6897
DUSP2,35854
DUSP21,3246
DUSP22,149000
DUSP23,182204
DUSP26,5233
DUSP28,13566
DUSP29,2824
DUSP3,52038
DUSP4,58978
DUSP5,154380
DUSP6,82273
DUSP7,55717
DUSP8,24060
DUSP9,774
DUT,7517
DUX4,1051
DUXA,2079
DUXB,1820
DVL1,39369
DVL2,58704
DVL3,126839
DXO,21399
DYDC1,3258
DYDC2,3597
DYM,88020
DYNAP,3101
DYNC1H1,55850
DYNC1I1,6308
DYNC1LI1,43257
DYNC1LI2,43315
DYNC2H1,25053
DYNC2I1,47718
DYNC2I2,71326
DYNC2LI1,37415
DYNLL1,65511
DYNLL2,230432
DYNLRB1,35942
DYNLRB2,3284
DYNLT1,140566
DYNLT2,4332
DYNLT2B,25448
DYNLT3,407139
DYNLT4,4265
DYNLT5,2946
DYRK1A,260723
DYRK1B,21402
DYRK2,63241
DYRK3,9020
DYRK4,9969
DYSF,14966
DYTN,2719
DZANK1,5248
DZIP1,92609
DZIP1L,27756
DZIP3,39670
E2F1,167412
E2F2,41111
E2F3,24484
E2F4,56284
E2F5,5610
E2F6,46805
E2F7,19795
E2F8,61947
E4F1,17638
EAF1,21084
EAF2,30780
EAPP,53368
EARS2,37572
EBAG9,90635
EBF1,29153
EBF2,2118
EBF3,7202
EBF4,41899
EBI3,1762
EBLN2,51517
EBNA1BP2,36856
EBP,49191
EBPL,7666
ECD,23455
ECE1,271368
ECE2,13426
ECEL1,3204
ECH1,17207
ECHDC1,47012
ECHDC2,31464
ECHDC3,25364
ECHS1,210552
ECI1,118658
ECI2,34503
ECM1,328036
ECM2,39890
ECPAS,97424
ECRG4,10563
ECSCR,8162
ECSIT,57400
ECT2,116283
ECT2L,1141
EDA,10827
EDA2R,4384
EDAR,13751
EDARADD,17378
EDC3,37196
EDC4,25081
EDDM13,2642
EDDM3A,2389
EDDM3B,7656
EDEM1,95732
EDEM2,134214
EDEM3,105461
EDF1,24997
EDIL3,18860
EDN1,40680
EDN2,22347
EDN3,2637
EDNRA,53165
EDNRB,18054
EDRF1,5369
EEA1,194692
EED,54187
EEF1A2,5146
EEF1AKMT1,16737
EEF1AKMT2,77960
EEF1AKMT3,30876
EEF1AKMT4,20340
EEF1B2,32772
EEF1D,61453
EEF1E1,1128
EEF1G,8833
EEF2,45706
EEF2K,21118
EEF2KMT,13527
EEFSEC,39971
EEIG1,204261
EEIG2,31263
EEPD1,12045
EFCAB10,13129
EFCAB11,50409
EFCAB12,4049
EFCAB13,20841
EFCAB14,101200
EFCAB2,16437
EFCAB3,2963
EFCAB6,6581
EFCAB7,18525
EFCAB8,9148
EFCAB9,3608
EFCC1,1459
EFEMP1,4203
EFEMP2,18932
EFHB,4382
EFHC1,29639
EFHC2,17229
EFHD1,42223
EFHD2,108261
EFL1,30213
EFNA1,182335
EFNA2,2502
EFNA3,79469
EFNA4,13364
EFNA5,26260
EFNB1,90830
EFNB2,71525
EFNB3,3121
EFR3A,70519
EFR3B,4074
EFS,12982
EFTUD2,96174
EGF,5215
EGFL6,12615
EGFL7,38326
EGFL8,53543
EGFLAM,20455
EGFR,82851
EGLN1,39538
EGLN2,4616
EGLN3,48290
EGR1,279206
EGR2,28654
EGR3,32443
EGR4,1786
EHBP1,140612
EHBP1L1,572360
EHD1,22067
EHD2,38099
EHD3,50158
EHD4,187230
EHF,686362
EHHADH,24506
EHMT1,89397
EHMT2,43028
EI24,13361
EID1,312865
EID2,85285
EID2B,21742
EID3,51247
EIF1,167947
EIF1AD,52191
EIF1AY,118
EIF1B,187861
EIF2A,153742
EIF2AK1,48136
EIF2AK2,104173
EIF2AK3,86029
EIF2AK4,98237
EIF2B1,78895
EIF2B2,54180
EIF2B3,15677
EIF2B4,40634
EIF2B5,70686
EIF2D,19599
EIF2S1,180016
EIF2S3,160191
EIF3A,318096
EIF3B,133017
EIF3D,57346
EIF3E,35850
EIF3F,9977
EIF3G,63117
EIF3H,16690
EIF3I,24679
EIF3K,99918
EIF3L,64079
EIF3M,94074
EIF4A2,86713
EIF4A3,126238
EIF4E,77918
EIF4E1B,11780
EIF4E2,26664
EIF4E3,68780
EIF4EBP1,144334
EIF4EBP2,379397
EIF4EBP3,18605
EIF4ENIF1,41491
EIF4G1,279239
EIF4G2,842880
EIF4G3,9773
EIF4H,100045
EIF5,71782
EIF5A,11220
EIF5A2,36545
EIF5B,27499
EIF6,243390
EIPR1,5405
ELAC1,11888
ELAC2,46488
ELANE,3222
ELAPOR1,9190
ELAPOR2,11357
ELAVL1,95481
ELAVL2,21415
ELAVL3,4147
ELAVL4,1886
ELF1,187184
ELF2,197077
ELF3,21808
ELF4,68298
ELF5,12149
ELFN1,645
ELFN2,2964
ELK1,41287
ELK3,198280
ELK4,284856
ELL,19510
ELL2,103145
ELL3,33982
ELMO1,45152
ELMO2,33818
ELMO3,8944
ELMOD1,2014
ELMOD2,55177
ELMOD3,42544
ELN,50473
ELOA,84311
ELOA2,1985
ELOB,33907
ELOC,83100
ELOF1,57857
ELOVL1,94651
ELOVL2,3910
ELOVL3,3733
ELOVL4,12154
ELOVL5,69787
ELOVL6,27620
ELOVL7,19412
ELP1,20458
ELP2,72201
ELP3,33658
ELP4,40799
ELP5,47693
ELP6,42011
ELSPBP1,2478
EMB,47813
EMC1,53864
EMC10,148738
EMC2,103277
EMC3,44580
EMC4,66315
EMC6,20507
EMC7,87377
EMC8,35494
EMC9,47963
EMCN,10982
EMD,216084
EME1,6622
EME2,19216
EMG1,42594
EMID1,24320
EMILIN1,72333
EMILIN2,59957
EMILIN3,6707
EML1,17006
EML2,52505
EML4,42852
EML5,10356
EML6,6444
EMP1,667792
EMP2,401970
EMP3,36349
EMSY,85286
EMX1,2232
EMX2,58495
EN1,4955
EN2,9901
ENAH,16243
ENAM,1819
ENC1,56889
ENDOD1,39517
ENDOG,19077
ENDOU,3854
ENDOV,17818
ENG,71698
ENGASE,11368
ENHO,6436
ENKD1,4041
ENKUR,7698
ENO1,42624
ENO2,61135
ENO3,4337
ENO4,1956
ENOPH1,113510
ENOSF1,80823
ENOX1,10771
ENOX2,56567
ENPEP,5606
ENPP1,4163
ENPP2,43536
ENPP3,3598
ENPP4,9965
ENPP5,12508
ENPP6,4697
ENPP7,13
ENSA,120464
ENSG00000170846,37137
ENSG00000187186,292
ENSG00000188897,6074
ENSG00000226690,18404
ENSG00000236543,2378
ENSG00000250803,12213
ENSG00000268655,1255
ENSG00000283205,4272
ENSG00000283536,2913
ENSG00000283599,2675
ENSG00000284188,2049
ENSG00000284691,13305
ENSG00000284779,1128
ENSG00000284797,10438
ENSG00000284934,2851
ENSG00000285566,9510
ENSG00000285938,7293
ENTHD1,6439
ENTPD1,85252
ENTPD2,24232
ENTPD3,9128
ENTPD4,127937
ENTPD5,47673
ENTPD6,45149
ENTPD7,71579
ENTPD8,1995
ENTR1,71807
ENTREP1,3277
ENTREP2,4267
ENTREP3,27111
ENY2,12691
EOGT,64720
EOLA1,27514
EOLA2,53756
EOMES,25248
EP300,249255
EP400,66662
EPAS1,328093
EPB41,147895
EPB41L1,68104
EPB41L2,34520
EPB41L3,32607
EPB41L4A,90236
EPB41L4B,6535
EPB41L5,56909
EPB42,3667
EPC1,55377
EPC2,19391
EPCAM,61475
EPDR1,35751
EPG5,28913
EPGN,14048
EPHA1,34752
EPHA10,3618
EPHA2,427325
EPHA3,15649
EPHA4,29360
EPHA5,3665
EPHA6,2414
EPHA7,1847
EPHA8,2039
EPHB1,6304
EPHB2,30689
EPHB3,71762
EPHB4,164464
EPHB6,52410
EPHX1,13222
EPHX2,10171
EPHX3,145062
EPHX4,96
EPM2A,1771
EPM2AIP1,44684
EPN1,68978
EPN2,124792
EPN3,30257
EPO,1227
EPOP,12791
EPOR,16616
EPPIN,8957
EPPK1,144952
EPRS1,115178
EPS15,275084
EPS15L1,101069
EPS8,88997
EPS8L1,223272
EPS8L2,178029
EPS8L3,4132
EPSTI1,175035
EPX,3300
EPYC,4175
EQTN,7622
ERAL1,47581
ERAP1,101467
ERAP2,21256
ERAS,2487
ERBB2,11862
ERBB3,149605
ERBB4,2602
ERBIN,278693
ERC1,19812
ERC2,1128
ERCC1,100706
ERCC2,12151
ERCC3,91050
ERCC4,23852
ERCC5,56876
ERCC6,81131
ERCC6L,16947
ERCC6L2,97363
ERCC8,34785
EREG,11071
ERF,90467
ERFE,2921
ERFL,5459
ERG,16520
ERG28,20700
ERGIC1,81763
ERGIC2,173713
ERGIC3,141873
ERH,47408
ERI1,37242
ERI2,80754
ERI3,38433
ERICH1,27822
ERICH2,4170
ERICH3,972
ERICH4,1643
ERICH5,6496
ERICH6,7247
ERICH6B,4645
ERLEC1,82892
ERLIN1,116623
ERLIN2,17072
ERMAP,16318
ERMARD,28117
ERMN,10923
ERMP1,115117
ERN1,103327
ERN2,2080
ERO1A,711914
ERO1B,43444
ERP27,3452
ERP29,46533
ERP44,249196
ERRFI1,260891
ERV3-1,81251
ERVFRD-1,8946
ERVH48-1,19392
ERVK3-1,6891
ERVMER34-1,14930
ERVV-1,628
ERVV-2,1633
ERVW-1,5728
ESAM,13816
ESCO1,40664
ESCO2,33844
ESD,24437
ESF1,44468
ESM1,8714
ESPL1,42847
ESPNL,1856
ESR1,52145
ESR2,8920
ESRP1,176097
ESRP2,44716
ESRRA,28322
ESRRB,2447
ESRRG,2322
ESS2,29876
ESX1,903
ESYT1,153206
ESYT2,88329
ESYT3,11137
ETAA1,64243
ETDC,37
ETF1,4294
ETFA,66419
ETFBKMT,14231
ETFDH,66342
ETHE1,22211
ETNK1,57093
ETNK2,38630
ETNPPL,3375
ETS1,204986
ETS2,651074
ETV1,12994
ETV2,627
ETV3,34642
ETV3L,5295
ETV4,20100
ETV5,7611
ETV6,112241
ETV7,43105
EVA1A,6735
EVA1B,38175
EVA1C,176386
EVC,52130
EVC2,36143
EVI2A,110925
EVI2B,93754
EVI5,77146
EVI5L,20911
EVL,132430
EVPL,289178
EVPLL,60
EVX1,6284
EVX2,2534
EWSR1,47697
EXD1,4783
EXD2,17369
EXD3,11331
EXO1,19778
EXO5,9624
EXOC1,52194
EXOC1L,5023
EXOC2,64900
EXOC3,124291
EXOC3L1,3629
EXOC3L2,7984
EXOC3L4,4610
EXOC4,82345
EXOC5,121688
EXOC6,54088
EXOC6B,46756
EXOC7,108803
EXOC8,20639
EXOG,24328
EXOSC1,109409
EXOSC10,53966
EXOSC2,86772
EXOSC4,22568
EXOSC5,1172
EXOSC6,127657
EXOSC7,33417
EXOSC8,71066
EXOSC9,115872
EXPH5,23218
EXT1,15963
EXT2,147120
EXTL1,3742
EXTL2,22369
EXTL3,2220
EYA1,3044
EYA2,60338
EYA3,75655
EYA4,2868
EYS,3017
EZH1,46106
EZH2,121167
EZHIP,1837
EZR,624855
F10,8697
F11,3600
F12,19808
F13A1,84876
F13B,4655
F2,1735
F2R,28346
F2RL1,45007
F2RL2,6594
F2RL3,6732
F3,250986
F5,10322
F7,2057
F8,17420
F9,5182
FA2H,16314
FAAH,11806
FAAH2,29270
FAAP100,11999
FAAP20,13484
FAAP24,22599
FABP1,1332
FABP12,7208
FABP2,6314
FABP3,4302
FABP4,686804
FABP5,956570
FABP6,3021
FABP7,7169
FABP9,6738
FADD,24391
FADS1,76806
FADS2,45744
FADS3,14046
FADS6,6724
FAF1,161277
FAF2,42839
FAH,10792
FAHD1,103958
FAHD2A,32314
FAHD2B,33625
FAIM,127407
FAIM2,3793
FAM104A,62008
FAM104B,61693
FAM107A,13063
FAM107B,55748
FAM110A,17392
FAM110B,8949
FAM110C,65971
FAM110D,3045
FAM111A,175588
FAM111B,124489
FAM114A1,12645
FAM114A2,67301
FAM117A,42961
FAM117B,24376
FAM118A,61648
FAM118B,18273
FAM120A,14039
FAM120AOS,135424
FAM120B,89792
FAM120C,14694
FAM124A,11763
FAM124B,5368
FAM131A,68909
FAM131B,5372
FAM131C,10213
FAM133A,4008
FAM133B,60508
FAM135A,208218
FAM135B,1998
FAM136A,16023
FAM13A,20091
FAM13B,105468
FAM13C,1293
FAM149A,16833
FAM149B1,20611
FAM151A,1833
FAM151B,14764
FAM153A,27992
FAM161A,15383
FAM161B,12536
FAM162A,594410
FAM162B,10608
FAM163A,6589
FAM163B,6011
FAM166A,3114
FAM166B,4377
FAM166C,4156
FAM167A,8428
FAM167B,8151
FAM168A,61349
FAM168B,71994
FAM169A,18471
FAM170A,4540
FAM170B,1592
FAM171A1,15775
FAM171A2,7960
FAM171B,12448
FAM172A,56539
FAM174A,72366
FAM174B,9807
FAM174C,22254
FAM177A1,61940
FAM177B,7609
FAM178B,6476
FAM180A,6336
FAM180B,8006
FAM181A,1436
FAM181B,3455
FAM184A,29681
FAM185A,17924
FAM186A,4083
FAM186B,3901
FAM187B,8571
FAM193A,55182
FAM193B,111302
FAM199X,17878
FAM200A,14514
FAM200B,23653
FAM200C,15154
FAM204A,127481
FAM205A,3609
FAM205C,4099
FAM209A,2472
FAM209B,2570
FAM20A,49339
FAM20B,115719
FAM20C,47292
FAM210A,47918
FAM210B,83032
FAM216A,12841
FAM216B,6030
FAM217A,4100
FAM217B,34833
FAM219A,76316
FAM219B,53673
FAM221A,21050
FAM221B,9251
FAM222A,9104
FAM222B,20430
FAM227A,7807
FAM227B,12072
FAM228A,16193
FAM228B,31294
FAM229A,15690
FAM229B,19948
FAM234A,121306
FAM234B,2439
FAM237A,4930
FAM237B,2884
FAM240A,5602
FAM240B,4066
FAM240C,4668
FAM241A,20013
FAM241B,17133
FAM24A,5816
FAM24B,19740
FAM25A,1508
FAM32A,72509
FAM3A,59376
FAM3B,53601
FAM3C,156083
FAM3D,59625
FAM43A,30027
FAM43B,3156
FAM47A,1840
FAM47B,1230
FAM47C,2202
FAM47E,8921
FAM50A,166663
FAM50B,23843
FAM53A,8308
FAM53B,115503
FAM53C,99571
FAM72D,6594
FAM76A,50429
FAM76B,43461
FAM78A,11315
FAM78B,1899
FAM81A,22673
FAM81B,3259
FAM83A,27089
FAM83B,182701
FAM83C,170111
FAM83D,43269
FAM83E,4306
FAM83F,16307
FAM83G,9431
FAM83H,113269
FAM89A,36926
FAM89B,36645
FAM8A1,50393
FAM90A1,2894
FAM90A26,108
FAM90A7,461
FAM91A1,34842
FAM98A,72755
FAM98B,34877
FAM98C,3322
FAM9A,3302
FAM9B,5041
FAM9C,16339
FAN1,15850
FANCA,14704
FANCB,44351
FANCC,31707
FANCD2,24384
FANCD2OS,4833
FANCE,41878
FANCF,32923
FANCG,18484
FANCI,66310
FANCL,115050
FANCM,30556
FANK1,13656
FAP,27726
FAR1,121796
FAR2,4413
FARP1,119990
FARP2,22964
FARS2,34685
FARSA,67316
FARSB,60896
FAS,53136
FASLG,9408
FASN,51995
FASTK,9864
FASTKD1,29682
FASTKD2,45905
FASTKD3,20005
FASTKD5,33068
FAT1,33588
FAT2,295714
FAT3,2556
FAT4,18662
FATE1,2877
FAXC,13709
FAXDC2,23012
FBF1,21043
FBH1,135738
FBL,91062
FBLIM1,53258
FBLL1,219
FBLN1,36824
FBLN2,30809
FBLN5,27009
FBLN7,31028
FBN1,131640
FBN2,3096
FBN3,2755
FBP1,18395
FBP2,3743
FBRS,141175
FBRSL1,37385
FBXL12,26002
FBXL13,8761
FBXL15,2049
FBXL16,16242
FBXL17,25191
FBXL18,12372
FBXL19,76562
FBXL2,5320
FBXL20,17952
FBXL22,14599
FBXL3,204114
FBXL4,73676
FBXL5,134863
FBXL6,28877
FBXL7,13694
FBXL8,14827
FBXO10,4623
FBXO11,94116
FBXO15,3713
FBXO16,3531
FBXO17,9252
FBXO2,750
FBXO21,46029
FBXO22,68627
FBXO24,7430
FBXO25,39910
FBXO27,13535
FBXO28,96720
FBXO3,8751
FBXO30,60573
FBXO31,11957
FBXO32,91159
FBXO33,27380
FBXO34,160253
FBXO36,9973
FBXO38,64154
FBXO39,6143
FBXO4,18207
FBXO40,5440
FBXO41,12335
FBXO42,52005
FBXO43,5785
FBXO44,34891
FBXO45,108230
FBXO46,57426
FBXO47,5025
FBXO48,22287
FBXO5,91008
FBXO6,16634
FBXO7,126610
FBXO8,23100
FBXO9,124151
FBXW10,2295
FBXW10B,30740
FBXW11,34180
FBXW12,2626
FBXW2,62506
FBXW4,24535
FBXW5,177835
FBXW7,57445
FBXW8,24515
FBXW9,12571
FCAMR,6367
FCAR,5624
FCER1A,36779
FCER1G,124401
FCER2,6070
FCF1,33113
FCGBP,8363
FCGR1A,25935
FCGR2A,185103
FCGR2B,5298
FCGR3A,41787
FCGR3B,10958
FCGRT,109385
FCHO1,11211
FCHO2,173757
FCHSD1,19704
FCHSD2,152617
FCMR,52867
FCN1,9726
FCN2,1153
FCN3,10174
FCRL1,11468
FCRL2,12405
FCRL3,20269
FCRL4,1928
FCRL5,12370
FCRL6,4586
FCRLA,9012
FCRLB,5036
FCSK,16985
FDCSP,795343
FDFT1,84096
FDPS,53582
FDX1,15182
FDX2,11435
FDXACB1,5191
FDXR,16643
FECH,35735
FEM1A,73244
FEM1B,144942
FEM1C,101012
FEN1,44216
FER,36083
FER1L5,7116
FER1L6,891
FERD3L,858
FERMT1,41811
FERMT2,22511
FERMT3,37985
FES,18308
FETUB,8252
FEV,2687
FEZ1,6909
FEZ2,34633
FEZF1,2643
FEZF2,715
FFAR1,6503
FFAR2,11430
FFAR3,764
FFAR4,7820
FGA,2517
FGB,3826
FGD1,42189
FGD2,25978
FGD3,42234
FGD4,78913
FGD5,11714
FGD6,98432
FGF1,9432
FGF10,3149
FGF12,3553
FGF13,7066
FGF14,3206
FGF16,3281
FGF17,3009
FGF18,10380
FGF19,2745
FGF2,11139
FGF20,3349
FGF21,3825
FGF22,4909
FGF23,2228
FGF3,535
FGF4,4931
FGF5,2499
FGF6,94
FGF7,53734
FGF8,1931
FGF9,7090
FGFBP1,102409
FGFBP2,5783
FGFBP3,10447
FGFR1,85822
FGFR1OP2,102970
FGFR2,44275
FGFR3,277993
FGFR4,5393
FGFRL1,46692
FGG,2640
FGGY,5854
FGL1,4199
FGL2,120759
FGR,11809
FH,101625
FHAD1,12745
FHDC1,21797
FHIP1A,46782
FHIP1B,10101
FHIP2A,57867
FHIP2B,36989
FHIT,8511
FHL1,50740
FHL2,101481
FHL3,19375
FHL5,7610
FHOD1,19465
FHOD3,25981
FIBCD1,4061
FIBIN,23273
FIBP,111192
FICD,19249
FIG4,20896
FIGLA,770
FIGN,5286
FIGNL1,38791
FIGNL2,7481
FILIP1,8060
FILIP1L,136888
FIP1L1,141390
FIS1,145363
FITM2,13622
FIZ1,16036
FJX1,6096
FKBP10,2401
FKBP11,34465
FKBP14,51031
FKBP15,15697
FKBP1A,91360
FKBP1B,4746
FKBP1C,2133
FKBP3,24644
FKBP4,17917
FKBP5,308837
FKBP6,4569
FKBP7,20711
FKBP8,9725
FKBP9,19508
FKBPL,15544
FKRP,19003
FKTN,4686
FLACC1,4530
FLAD1,62479
FLCN,35089
FLG,58857
FLG2,3582
FLI1,56150
FLII,97745
FLNA,231071
FLNB,404337
FLNC,2628
FLOT1,108921
FLOT2,165873
FLRT1,6731
FLRT2,15925
FLRT3,2681
FLT1,38642
FLT3,9492
FLT3LG,9021
FLT4,13358
FLVCR1,28666
FLVCR2,4401
FLYWCH2,23248
FMC1,7128
FMN1,85039
FMN2,6657
FMNL1,76781
FMNL2,29528
FMNL3,10608
FMO1,16027
FMO2,10406
FMO3,9078
FMO4,14060
FMO5,7219
FMOD,54965
FMR1,395464
FMR1NB,5197
FN1,73819
FN3K,16605
FN3KRP,67122
FNBP1,79978
FNBP1L,84727
FNBP4,109857
FNDC1,41381
FNDC10,9509
FNDC11,2419
FNDC3A,149357
FNDC3B,231684
FNDC4,10922
FNDC5,8161
FNDC7,4659
FNDC8,3882
FNDC9,6745
FNIP1,77916
FNIP2,71047
FNTA,29223
FNTB,11694
FOCAD,33028
FOLH1,13627
FOLR1,1489
FOLR2,10941
FOLR3,10342
FOS,103868
FOSB,10723
FOSL1,16888
FOSL2,561434
FOXA1,59273
FOXA2,1310
FOXA3,3586
FOXB1,6632
FOXB2,923
FOXC1,28279
FOXC2,5771
FOXD1,16257
FOXD2,4525
FOXD3,2716
FOXD4,2277
FOXD4L1,4255
FOXD4L5,22431
FOXE1,308122
FOXE3,4026
FOXF1,19016
FOXF2,10983
FOXG1,3721
FOXH1,3512
FOXI1,4177
FOXI2,5357
FOXI3,572
FOXJ1,3876
FOXJ2,57836
FOXJ3,94372
FOXK1,42474
FOXK2,39215
FOXL1,7460
FOXL2,26039
FOXL2NB,16439
FOXL3,1246
FOXM1,59169
FOXN1,26491
FOXN2,62610
FOXN3,130946
FOXN4,4823
FOXO3,16183
FOXO4,24093
FOXO6,17346
FOXP1,23854
FOXP2,7873
FOXP3,24382
FOXP4,43034
FOXQ1,96040
FOXR1,1688
FOXR2,3478
FOXRED1,15759
FOXRED2,53800
FOXS1,15654
FPGS,69926
FPGT,33176
FPR1,21953
FPR2,2561
FPR3,35411
FRA10AC1,98583
FRAS1,6576
FRAT1,31743
FRAT2,39075
FREM1,8520
FREM2,1036
FREM3,1636
FREY1,5358
FRG1,23118
FRG2,755
FRG2B,562
FRG2C,549
FRK,53230
FRMD1,5262
FRMD3,5845
FRMD4A,19147
FRMD4B,83956
FRMD5,1961
FRMD6,313515
FRMD7,2398
FRMD8,25435
FRMPD1,3857
FRMPD2,4310
FRMPD3,9571
FRMPD4,5420
FRRS1,45150
FRRS1L,3477
FRS2,63756
FRS3,9180
FRY,28267
FRYL,88886
FRZB,51414
FSBP,5964
FSCB,2155
FSCN1,296155
FSCN3,1406
FSD1,5235
FSD1L,8379
FSD2,4457
FSHB,2507
FSHR,1915
FSIP1,4107
FSIP2,2688
FST,67664
FSTL1,152442
FSTL3,10105
FSTL4,10698
FSTL5,2576
FTCD,4801
FTCDNL1,11279
FTH1,293995
FTHL17,435
FTL,71626
FTMT,2445
FTO,80792
FTSJ1,73053
FTSJ3,80993
FUBP1,182296
FUBP3,54171
FUCA1,106793
FUCA2,76222
FUNDC1,89266
FUNDC2,35463
FUOM,9301
FURIN,129380
FUS,577880
FUT1,15449
FUT10,23585
FUT11,52464
FUT2,24918
FUT3,22709
FUT4,5738
FUT6,9212
FUT7,4237
FUT8,33893
FUT9,3196
FUZ,29394
FXN,26891
FXR1,84924
FXR2,54685
FXYD1,3952
FXYD3,90714
FXYD4,2774
FXYD5,96683
FXYD6,51507
FXYD7,2393
FYB1,60798
FYB2,8971
FYCO1,44981
FYN,107351
FYTTD1,177265
FZD1,56801
FZD10,20296
FZD2,3342
FZD3,3677
FZD4,13126
FZD5,28056
FZD6,95304
FZD7,4143
FZD8,9873
FZD9,1236
FZR1,80742
G0S2,6680
G2E3,8054
G3BP1,44419
G3BP2,38561
G6PC1,3189
G6PC2,3234
G6PC3,25320
G6PD,120401
GAA,67316
GAB1,24700
