gene,count
TLR2,1365
RNF175,106
SFRP2,10900
DCHS2,116
PLRG1,4579
FGB,330
FGA,53
FGG,128
LRAT,210
RBM46,57
NPY2R,40
MAP9,725
GUCY1A1,1713
GUCY1B1,978
ASIC5,66
TDO2,721
CTSO,1579
PDGFC,1950
GLRB,240
GRIA2,71
GASK1B,3675
TMEM144,1174
RXFP1,109
C4ORF46,232
ETFDH,1306
PPID,3939
FNIP2,1373
C4ORF45,31
RAPGEF2,2938
FSTL5,83
NAF1,762
NPY1R,710
NPY5R,112
TKTL2,58
TMA16,1827
MARCH1,672
SMIM31,89
APELA,194
TRIM61,102
FAM218A,269
TRIM60,42
TRIM75P,38
TMEM192,1070
KLHL2,1585
GK3P,77
MSMO1,2360
CPE,5169
TLL1,619
SPOCK3,29
ANXA10,42
DDX60,4366
DDX60L,5191
PALLD,9485
CBR4,2582
SH3RF1,3835
NEK1,1094
CLCN3,3798
HPF1,853
MFAP3L,1385
AADAT,804
GALNTL6,140
GALNT7,3284
HMGB2,6319
SAP30,3421
HAND2,227
FBXO8,1587
CEP44,1554
HPGD,972
GLRA3,1125
ADAM29,42
GPM6A,41
WDR17,178
SPATA4,88
ASB5,34
SPCS3,2885
VEGFC,1353
NEIL3,414
AGA,3024
TENM3,488
DCTD,4986
WWC2,2128
CLDN22,91
CLDN24,24
CDKN2AIP,1261
ING2,2085
RWDD4,1405
TRAPPC11,2422
STOX2,146
ENPP6,14
IRF2,2978
CASP3,2276
PRIMPOL,550
CENPU,2638
ACSL1,2477
HELT,31
SLC25A4,2145
CFAP97,2932
SNX25,1934
LRP2BP,289
ANKRD37,1484
UFSP2,2474
C4ORF47,576
CCDC110,344
PDLIM3,1101
SORBS2,869
TLR3,589
FAM149A,235
CYP4V2,1415
KLKB1,138
F11,65
MTNR1A,21
FAT1,5727
ZFP42,55
TRIML2,320
TRIML1,51
FRG1,1245
FRG2,24
PLEKHG4B,1551
LRRC14B,77
CCDC127,1241
SDHA,3557
PDCD6,9594
AHRR,473
EXOC3,5164
SLC9A3,39
CEP72,1563
TPPP,286
ZDHHC11B,37
BRD9,3371
TRIP13,2507
NKD2,1808
SLC12A7,6281
SLC6A19,41
SLC6A18,38
TERT,37
CLPTM1L,6452
SLC6A3,74
LPCAT1,5934
NDUFS6,11309
IRX4,588
IRX2,3029
IRX1,2144
ADAMTS16,692
MED10,3685
UBE2QL1,367
NSUN2,6417
SRD5A1,1739
TENT4A,5280
ADCY2,560
C5ORF49,644
MTRR,2881
FASTKD3,1123
SEMA5A,1407
TAS2R1,43
ATPSCKMT,1658
CMBL,4082
MARCH6,6361
ROPN1L,259
ANKRD33B,232
DAP,9132
CTNND2,521
DNAH5,266
TRIO,7231
OTULINL,696
OTULIN,3683
ANKH,3328
FBXL7,409
MARCH11,89
ZNF622,3779
RETREG1,853
MYO10,5479
BASP1,3149
LINC02218,52
AC106774.4,24
TAF11L4,28
TAF11L6,159
TAF11L8,207
TAF11L11,16
TAF11L12,9
TAF11L13,15
TAF11L14,61
H3.Y,30
CDH18,56
CDH12,64
PRDM9,45
CDH10,55
CDH9,44
CDH6,226
DROSHA,4410
C5ORF22,3032
PDZD2,1105
GOLPH3,9934
MTMR12,5527
ZFR,6427
SUB1,1948
NPR3,839
TARS,2097
ADAMTS12,2329
RXFP3,43
SLC45A2,67
AMACR,1795
C1QTNF3,1535
RAI14,3217
TTC23L,183
RAD1,1705
BRIX1,4024
DNAJC21,6658
AGXT2,40
PRLR,13163
SPEF2,1315
IL7R,936
CAPSL,192
UGT3A1,48
UGT3A2,75
LMBRD2,2318
SKP2,2078
NADK2,2751
RANBP3L,211
SLC1A3,1022
NIPBL,5383
CPLANE1,2997
NUP155,3538
WDR70,2068
GDNF,125
EGFLAM,790
LIFR,1274
OSMR,4284
RICTOR,2000
FYB1,1592
C9,55
DAB2,3381
TTC33,925
PTGER4,569
PRKAA1,2649
CARD6,546
C7,184
MROH2B,43
C6,28
PLCXD3,52
OXCT1,1620
C5ORF51,2011
FBXO4,1367
GHR,755
CCDC152,57
SELENOP,15303
ANXA2R,653
ZNF131,2766
NIM1K,38
HMGCS1,3875
CCL28,1123
TMEM267,1541
C5ORF34,453
PAIP1,3904
NNT,2437
FGF10,1608
HCN1,77
EMB,715
PARP8,1339
ISL1,75
PELO,2756
ITGA1,1793
ITGA2,1514
MOCS2,5111
FST,432
NDUFS4,4843
ARL15,1164
HSPB3,51
SNX18,926
ESM1,752
GZMK,387
GZMA,507
CDC20B,1456
GPX8,3148
MCIDAS,224
CCNO,1113
DHX29,2236
MTREX,3509
PLPP1,1979
SLC38A9,1134
DDX4,62
IL31RA,50
ANKRD55,110
C5ORF67,13
MAP3K1,7173
SETD9,354
MIER3,1501
GPBP1,7234
ACTBL2,44
PLK2,6123
GAPT,159
RAB3C,22
PDE4D,2471
DEPDC1B,821
ELOVL7,522
ERCC8,1375
NDUFAF2,1249
SMIM15,6496
ZSWIM6,1571
KIF2A,3404
DIMT1,2444
IPO11,1937
HTR1A,33
RNF180,614
RGS7BP,111
SHISAL2B,45
SREK1IP1,749
CWC27,2317
ADAMTS6,388
CENPK,542
PPWD1,3040
TRIM23,1343
SHLD3,530
TRAPPC13,2679
SGTB,599
NLN,1802
ERBIN,8140
MAST4,3335
CD180,376
PIK3R1,5750
SLC30A5,2022
CCNB1,3422
CENPH,1180
CDK7,1686
CCDC125,3823
AK6,1780
TAF9,1180
RAD17,1036
MARVELD2,1214
OCLN,3028
BDP1,4570
MCCC2,12991
CARTPT,1337
MAP1B,3460
PTCD2,910
ZNF366,224
TNPO1,1903
FCHO2,1731
TMEM171,87
TMEM174,45
FOXD1,128
BTF3,811
ANKRA2,2640
UTP15,948
ARHGEF28,819
ENC1,5351
HEXB,5458
GFM2,2668
NSA2,3610
FAM169A,418
GCNT4,164
ANKRD31,205
HMGCR,2006
CERT1,3219
POLK,2873
ANKDD1B,111
POC5,609
SV2C,21
IQGAP2,2324
F2RL2,431
F2R,677
F2RL1,398
S100Z,89
CRHBP,68
AGGF1,3347
ZBED3,771
PDE8B,304
WDR41,2937
OTP,22
AP3B1,3833
SCAMP1,1766
LHFPL2,3616
ARSB,996
DMGDH,136
BHMT2,501
BHMT,34
JMY,1632
HOMER1,1841
TENT2,5092
CMYA5,1984
MTX3,1574
THBS4,890
SERINC5,3559
SPZ1,32
ZFYVE16,3987
FAM151B,665
ANKRD34B,95
DHFR,3115
MSH3,1775
RASGRF2,424
CKMT2,98
ZCCHC9,2255
ACOT12,52
SSBP2,3132
ATG10,1425
ATP6AP1L,550
TMEM167A,4684
XRCC4,799
VCAN,18825
HAPLN1,174
EDIL3,1029
COX7C,8549
RASA1,4434
CCNH,991
TMEM161B,1166
MEF2C,960
CETN3,1060
MBLAC2,381
POLR3G,306
LYSMD3,1677
ADGRV1,705
ARRDC3,8859
NR2F1,1841
FAM172A,2813
POU5F2,869
KIAA0825,812
SLF1,978
MCTP1,794
FAM81B,129
TTC37,4434
ARSK,131
GPR150,50
RFESD,35
SPATA9,58
RHOBTB3,5435
GLRX,4611
ELL2,6115
PCSK1,88
CAST,10642
ERAP1,1998
ERAP2,424
LNPEP,3444
LIX1,39
RIOK2,2151
RGMB,2600
CHD1,3144
FAM174A,2380
ST8SIA4,1100
SLCO4C1,67
SLCO6A1,32
PAM,7059
GIN1,614
PPIP5K2,3240
C5ORF30,1740
NUDT12,1362
EFNA5,1480
FBXL17,3039
FER,3714
PJA2,8691
MAN2A1,1858
TMEM232,320
SLC25A46,1839
TSLP,95
WDR36,2198
CAMK4,215
STARD4,576
NREP,5713
EPB41L4A,1441
APC,2069
SRP19,6288
REEP5,10201
DCP2,3279
MCC,936
TSSK1B,116
YTHDC2,4087
KCNN2,152
TRIM36,728
PGGT1B,1843
CCDC112,858
FEM1C,1980
TICAM2,612
TMED7,7354
CDO1,113
ATG12,2982
LVRN,66
ARL14EPL,48
COMMD10,1338
SEMA6A,795
DTWD2,1048
DMXL1,2330
TNFAIP8,983
HSD17B4,9455
FAM170A,53
PRR16,348
FTMT,63
SRFBP1,2739
LOX,4015
ZNF474,124
AC010255.3,30
SNCAIP,156
SNX2,4834
SNX24,2282
PPIC,3405
PRDM6,314
CEP120,1623
CSNK1G3,3095
ZNF608,951
GRAMD2B,3270
ALDH7A1,1614
PHAX,2763
TEX43,49
LMNB1,5099
MARCH3,785
MEGF10,377
PRRC1,5486
CTXN3,41
CCDC192,55
SLC12A2,7181
FBN2,153
SLC27A6,130
ISOC1,4078
ADAMTS19,447
MINAR2,54
CHSY3,281
HINT1,4307
LYRM7,712
CDC42SE2,3126
RAPGEF6,2690
FNIP1,5067
MEIKIN,56
ACSL6,79
IL3,37
CSF2,30
P4HA2,3209
PDLIM4,3824
SLC22A4,295
SLC22A5,1473
IRF1,4023
IL5,69
RAD50,3592
IL13,19
IL4,26
KIF3A,2116
CCNI2,158
SEPTIN8,5214
SOWAHA,102
SHROOM1,1335
GDF9,108
UQCRQ,5018
LEAP2,159
AFF4,10972
HSPA4,2071
FSTL4,130
C5ORF15,2577
VDAC1,4286
TCF7,670
PPP2CA,2274
CDKL3,318
UBE2B,7526
CDKN2AIPNL,2059
JADE2,1106
SAR1B,4884
SEC24A,2888
CAMLG,2500
DDX46,5732
C5ORF24,4915
TXNDC15,4815
CATSPER3,264
PITX1,2208
H2AFY,5528
TIFAB,71
NEUROG1,31
CXCL14,5519
SLC25A48,229
IL9,13
LECT2,30
TGFBI,7593
SMAD5,3332
SMIM32,31
TRPC7,37
SPOCK1,1594
KLHL3,477
HNRNPA0,17927
MYOT,22
PKD2L2,62
FAM13B,2771
WNT8A,28
NME5,783
BRD8,3836
KIF20A,1698
CDC23,1272
GFRA3,164
CDC25C,661
FAM53C,2966
KDM3B,4981
REEP2,359
EGR1,18315
ETF1,1935
HSPA9,7073
CTNNA1,17148
LRRTM2,91
SIL1,3812
PAIP2,1289
SLC23A1,116
MZB1,1222
PROB1,91
SPATA24,423
DNAJC18,580
ECSCR,493
SMIM33,94
TMEM173,2806
UBE2D2,5457
CXXC5,9083
PSD2,77
NRG2,82
PURA,2910
IGIP,1364
CYSTM1,3287
PFDN1,1999
HBEGF,459
SLC4A9,17
ANKHD1,7987
SRA1,6126
EIF4EBP3,918
APBB3,2590
SLC35A4,4145
CD14,2205
NDUFA2,11984
TMCO6,632
IK,3677
WDR55,2489
DND1,167
HARS,3214
HARS2,1810
ZMAT2,6284
PCDHA1,49
PCDHA2,62
PCDHA3,83
PCDHA4,184
PCDHA5,100
PCDHA6,68
PCDHA7,61
PCDHA8,29
PCDHA9,104
PCDHA10,286
PCDHA11,75
PCDHA12,156
PCDHA13,95
PCDHAC1,141
PCDHB1,65
PCDHB2,415
PCDHB3,518
PCDHB4,392
PCDHB5,202
PCDHB6,250
PCDHB7,207
PCDHB8,188
PCDHB16,795
PCDHB9,196
PCDHB10,400
PCDHB11,162
PCDHB12,292
PCDHB13,379
PCDHB14,702
PCDHB15,168
TAF7,7308
SLC25A2,36
PCDHGA1,222
PCDHGA2,282
PCDHGA3,210
PCDHGB2,399
PCDHGA5,874
PCDHGA6,570
PCDHGA7,551
PCDHGA8,554
PCDHGA9,316
PCDHGB6,542
PCDHGA10,911
PCDHGB7,880
PCDHGA11,223
PCDHGA12,728
PCDHGC3,635
PCDHGC5,164
DIAPH1,3118
HDAC3,4228
RELL2,682
FCHSD1,784
ARAP3,504
PCDH1,6131
DELE1,2349
PCDH12,463
RNF14,2298
GNPDA1,2403
NDFIP1,10543
SPRY4,2297
FGF1,509
ARHGAP26,1452
NR3C1,3329
HMHB1,20
YIPF5,3601
KCTD16,92
PRELID2,1456
GRXCR2,35
SH3RF2,833
PLAC8L1,284
LARS,4828
RBM27,4168
POU4F3,59
TCERG1,6230
GPR151,60
PPP2R2B,85
STK32A,33
DPYSL3,4099
JAKMIP2,77
SPINK1,180
SCGB3A2,46
C5ORF46,1650
SPINK5,165
SPINK14,20
SPINK6,33
MARCOL,30
SPINK13,35
SPINK7,42
SPINK9,16
FBXO38,1878
HTR4,111
ADRB2,299
SH3TC2,175
ABLIM3,1192
AFAP1L1,714
GRPEL2,879
PCYOX1L,515
IL17B,65
CSNK1A1,4986
ARHGEF37,1992
PPARGC1B,683
PDE6A,36
SLC26A2,1597
TIGD6,690
HMGXB3,3536
CSF1R,1971
PDGFRB,5547
CDX1,66
SLC6A7,25
CAMK2A,83
ARSI,378
TCOF1,2884
CD74,59363
NDST1,4828
SYNPO,1855
MYOZ3,223
RBM22,1809
DCTN4,7394
SMIM3,727
IRGM,56
ZNF300,775
GPX3,1127
TNIP1,6141
ANXA6,14968
CCDC69,437
GM2A,1981
SLC36A3,39
SLC36A2,33
SLC36A1,1447
FAT2,597
SPARC,102051
ATOX1,8996
GLRA1,54
NMUR2,26
GRIA1,60
FAM114A2,2076
MFAP3,411
GALNT10,7426
SAP30L,2939
HAND1,18
LARP1,3854
FAXDC2,706
CNOT8,7096
GEMIN5,1245
KIF4B,60
SGCD,568
TIMD4,88
HAVCR1,19
HAVCR2,1170
MED7,1001
ITK,425
FAM71B,31
CYFIP2,1431
FNDC9,38
ADAM19,1709
NIPAL4,89
SOX30,57
C5ORF52,10
THG1L,1014
LSM11,683
CLINT1,7448
EBF1,853
RNF145,1030
UBLCP1,2730
IL12B,51
ADRA1B,227
TTC1,5228
PWWP2A,1940
FABP6,88
CCNJL,365
C1QTNF2,102
ZBED8,923
SLU7,4577
PTTG1,1621
ATP10B,52
GABRB2,209
GABRA6,30
GABRA1,27
GABRG2,44
CCNG1,4345
NUDCD2,4955
HMMR,1952
MAT2B,5538
TENM2,86
WWC1,4009
RARS,6299
FBLL1,415
PANK3,6306
SLIT3,951
SPDL1,285
DOCK2,1103
INSYN2B,129
FOXI1,1175
C5ORF58,57
LCP2,1823
KCNIP1,57
KCNMB1,500
GABRP,3670
RANBP17,1569
TLX3,39
FGF18,154
SMIM23,25
FBXW11,2513
STK10,2020
EFCAB9,55
UBTD2,4412
SH3PXD2B,3893
NEURL1B,1237
DUSP1,7530
ERGIC1,6908
ATP6V0E1,9205
CREBRF,2895
BNIP1,1607
NKX2-5,183
STC2,9842
BOD1,2548
CPEB4,4930
C5ORF47,24
NSG2,53
MSX2,772
DRD1,79
SFXN1,4021
HRH2,145
CPLX2,33
SIMC1,1148
KIAA1191,3042
ARL10,673
NOP16,6317
HIGD2A,7385
CLTB,5332
FAF2,3419
RNF44,5664
CDHR2,45
GPRIN1,871
SNCB,50
EIF4E1B,93
TSPAN17,2838
UNC5A,368
HK3,501
UIMC1,1687
ZNF346,2212
FGFR4,1440
NSD1,5007
RAB24,1528
MXD3,1566
LMAN2,13055
RGS14,857
SLC34A1,32
PFN3,42
F12,142
GRK6,1796
PRR7,1609
DBN1,3425
PDLIM7,7576
DOK3,534
DDX41,708
FAM193B,5947
TMED9,13143
B4GALT7,3318
PROP1,42
N4BP3,3948
RMND5B,5339
NHP2,16968
GMCL2,31
PHYKPL,3068
COL23A1,195
CLK4,3351
AC113348.1,57
ZNF354A,2126
ZNF354B,1255
ZFP2,174
ZNF454,789
GRM6,34
ZNF879,632
ZNF354C,1142
ADAMTS2,3401
RUFY1,6952
C5ORF60,47
CBY3,79
CANX,4470
MAML1,4021
LTC4S,195
MGAT4B,9996
SQSTM1,50464
MRNIP,4432
TBC1D9B,17227
RNF130,4699
RASGEF1C,130
MAPK9,5134
GFPT2,1319
CNOT6,5560
SCGB3A1,703
FLT4,378
OR2Y1,40
MGAT1,7848
ZFP62,5286
BTNL8,101
BTNL3,49
OR2V1,72
OR2V2,43
TRIM7,203
TRIM41,3951
RACK1,15444
TRIM52,1538
DUSP22,3605
IRF4,262
EXOC2,5342
HUS1B,489
FOXQ1,429
FOXF2,176
FOXC1,4115
GMDS,6294
MYLK4,70
WRNIP1,6329
SERPINB1,5277
SERPINB9,1747
SERPINB6,9087
NQO2,2566
RIPK1,2581
BPHL,2822
TUBB2A,1490
TUBB2B,957
PSMG4,2036
SLC22A23,2649
PXDC1,1952
FAM50B,1289
PRPF4B,8996
FAM217A,62
C6ORF201,28
ECI2,4992
CDYL,3757
RPP40,1380
PPP1R3G,137
LYRM4,1633
FARS2,781
NRN1,3662
F13A1,1369
LY86,400
RREB1,3326
SSR1,4748
CAGE1,60
RIOK1,2998
DSP,50262
SNRNP48,2317
BMP6,144
TXNDC5,12498
BLOC1S5,2325
EEF1E1,1394
SLC35B3,3522
TFAP2A,8485
GCNT2,3291
C6ORF52,527
PAK1IP1,3878
TMEM14C,8038
TMEM14B,2484
MAK,131
GCM2,38
SYCP2L,179
ELOVL2,631
SMIM13,1327
ERVFRD-1,81
NEDD9,2956
TMEM170B,418
ADTRP,909
EDN1,1772
PHACTR1,571
TBC1D7,3433
GFOD1,1074
SIRT5,2265
NOL7,4148
RANBP9,12662
MCUR1,5366
RNF182,192
CD83,827
JARID2,2928
DTNBP1,3146
MYLIP,6216
GMPR,1580
ATXN1,3596
STMND1,3480
RBM24,495
CAP2,4854
FAM8A1,2306
NUP153,6219
KIF13A,6067
NHLRC1,1101
TPMT,1426
KDM1B,5281
DEK,11251
RNF144B,3685
ID4,1547
MBOAT1,5803
E2F3,3265
CDKAL1,3219
SOX4,26697
PRL,60
HDGFL1,44
NRSN1,73
DCDC2,1528
KAAG1,51
MRS2,5736
GPLD1,173
ALDH5A1,1581
KIAA0319,291
TDP2,5472
ACOT13,3842
C6ORF62,10440
GMNN,3281
ARMH2,90
RIPOR2,325
CARMIL1,2246
SCGN,51
HIST1H2AA,46
HIST1H2BA,33
SLC17A4,93
SLC17A1,87
SLC17A3,38
SLC17A2,44
TRIM38,8806
HIST1H1A,3175
HIST1H4B,105
HIST1H2BB,629
HIST1H1C,20741
HFE,797
HIST1H4C,4816
HIST1H2AC,3198
HIST1H1E,7011
HIST1H4E,36
HIST1H2BG,3102
HIST1H2AE,1534
HIST1H3E,425
HIST1H1D,10690
HIST1H4G,24
HIST1H2BH,3021
HIST1H3G,545
BTN3A2,4300
BTN2A2,1329
BTN3A1,2609
BTN3A3,2231
BTN2A1,1233
BTN1A1,80
HMGN4,6885
ABT1,1314
ZNF322,2408
HIST1H2AG,843
HIST1H4I,60
PRSS16,621
POM121L2,54
ZNF391,400
ZNF184,1638
HIST1H2AI,80
HIST1H3H,1208
HIST1H4J,557
HIST1H2BN,287
HIST1H2AK,303
HIST1H1B,23764
OR2B2,67
OR2B6,133
ZNF165,2054
ZSCAN16,1382
ZKSCAN8,2882
ZSCAN9,1530
ZKSCAN4,712
NKAPL,130
ZSCAN26,1543
PGBD1,740
ZSCAN31,1418
ZKSCAN3,1189
ZSCAN12,444
ZSCAN23,307
GPX6,39
GPX5,61
ZBED9,165
TRIM27,8308
ZNF311,317
OR2W1,44
OR2B3,52
OR2J3,22
OR2J2,76
OR14J1,58
OR5V1,71
OR12D3,51
OR12D2,49
OR11A1,69
OR10C1,21
OR2H1,36
MAS1L,107
OR2I1P,71
UBD,913
GABBR1,5942
OR2H2,43
MOG,45
ZFP57,179
ZNRD1,1840
PPP1R11,5536
RNF39,280
TRIM31,39
TRIM40,39
TRIM10,34
TRIM15,36
TRIM26,5360
TRIM39,1369
RPP21,4225
GNL1,4000
PRR3,1305
ABCF1,6101
PPP1R10,7692
ATAT1,2469
C6ORF136,735
DHX16,3204
PPP1R18,4257
NRM,716
MDC1,2758
TUBB,11689
FLOT1,13050
IER3,9443
DDR1,16953
GTF2H4,3194
VARS2,2012
SFTA2,116
MUCL3,62
MUC21,67
MUC22,21
C6ORF15,146
PSORS1C1,433
CDSN,871
PSORS1C2,82
CCHCR1,2327
TCF19,2114
MICA,2902
MICB,247
MCCD1,45
DDX39B,8154
ATP6V1G2,293
NFKBIL1,3567
LTA,146
TNF,536
LTB,812
LST1,733
NCR3,51
AIF1,1729
PRRC2A,5081
BAG6,16549
APOM,179
C6ORF47,1482
GPANK1,2022
CSNK2B,6874
LY6G5B,1747
LY6G5C,153
ABHD16A,4229
LY6G6F,34
LY6G6E,106
LY6G6D,107
MPIG6B,166
LY6G6C,225
DDAH2,13375
CLIC1,9623
MSH5,2242
SAPCD1,735
VWA7,132
VARS,7669
LSM2,3371
HSPA1L,245
HSPA1A,10811
HSPA1B,16029
SNHG32,4935
NEU1,2886
SLC44A4,5868
EHMT2,6827
C2,3094
ZBTB12,835
CFB,28584
NELFE,1669
SKIV2L,1226
DXO,935
STK19,1905
C4B,420
CYP21A2,2196
TNXB,960
ATF6B,9837
FKBPL,784
PRRT1,444
PPT2,1164
EGFL8,765
AGPAT1,5866
RNF5,5376
AGER,1450
PBX2,8315
GPSM3,1447
TSBP1,35
BTNL2,74
TAP2,6849
PSMB8,12963
PSMB9,6803
TAP1,20558
BRD2,20732
COL11A2,227
RXRB,2693
SLC39A7,7225
HSD17B8,2246
RING1,5027
VPS52,6653
B3GALT4,861
WDR46,6035
PFDN6,7155
RGL2,12870
TAPBP,36957
ZBTB22,2607
DAXX,7197
KIFC1,4881
PHF1,5601
CUTA,12029
SYNGAP1,3947
ZBTB9,1407
BAK1,3884
ITPR3,5401
UQCC2,6587
IP6K3,37
LEMD2,7350
MLN,43
GRM4,225
HMGA1,2589
SMIM29,4150
NUDT3,8454
PACSIN1,308
SPDEF,8924
ILRUN,5838
SNRPC,11380
UHRF1BP1,2355
TAF11,6663
ANKS1A,4400
TCP11,22
SCUBE3,2601
ZNF76,3790
DEF6,1908
PPARD,3040
FANCE,830
TEAD3,2753
TULP1,54
FKBP5,4380
ARMC12,120
CLPSL2,752
CLPSL1,2013
CLPS,98
SRPK1,11053
SLC26A8,78
MAPK14,4301
MAPK13,8995
BRPF3,5418
PNPLA1,44
BNIP5,64
ETV7,210
PXT1,60
KCTD20,6790
STK38,4424
SRSF3,9935
CDKN1A,4127
RAB44,81
CPNE5,430
PPIL1,3894
C6ORF89,3220
PI16,188
MTCH1,17345
FGD2,951
PIM1,2169
TMEM217,214
TBC1D22B,2507
RNF8,2235
CMTR1,6348
CCDC167,4796
MDGA1,371
ZFAND3,11896
BTBD9,3306
GLO1,4674
DNAH8,68
GLP1R,265
SAYSD1,2317
KCNK5,1192
KCNK17,131
KCNK16,55
KIF6,128
DAAM2,648
MOCS1,517
LRFN2,57
UNC5CL,460
OARD1,3427
TSPO2,73
APOBEC2,67
NFYA,4294
TREML1,140
TREM2,948
TREML2,27
TREML4,43
TREM1,534
NCR2,63
FOXP4,12763
MDFI,4182
TFEB,902
PGC,61
FRS3,906
TOMM6,4224
USP49,564
MED20,1737
BYSL,1993
CCND3,4436
TAF8,2394
C6ORF132,4352
GUCA1B,400
TRERF1,2115
UBR2,5092
PRPH2,72
TBCC,3770
BICRAL,2444
C6ORF226,945
PTCRA,116
CNPY3,5797
GNMT,399
PEX6,2168
PPP2R5D,4852
MEA1,7420
KLHDC3,7414
RRP36,6935
CUL7,1601
KLC4,1706
PTK7,8183
SRF,4694
CUL9,955
DNPH1,4378
TTBK1,86
SLC22A7,38
CRIP3,144
ZNF318,2122
DLK2,107
TJAP1,1442
LRRC73,457
POLR1C,1931
YIPF3,7995
XPO5,6716
POLH,4118
GTPBP2,7690
MAD2L1BP,2374
RSPH9,183
VEGFA,37347
C6ORF223,135
TMEM63B,4197
CAPN11,64
MYMX,108
SLC29A1,5330
HSP90AB1,31217
SLC35B2,4489
NFKBIE,1271
TMEM151B,47
TCTE1,47
AARS2,2194
SPATS1,83
CDC5L,6894
SUPT3H,841
RUNX2,2102
CLIC5,202
ENPP4,1433
ENPP5,1191
RCAN2,581
CYP39A1,337
SLC25A27,864
TDRD6,115
PLA2G7,936
ANKRD66,31
MEP1A,60
ADGRF5,1241
ADGRF1,343
TNFRSF21,4128
CD2AP,8433
ADGRF2,61
ADGRF4,138
OPN5,38
PTCHD4,75
MMUT,2731
CENPQ,797
GLYATL3,110
C6ORF141,3969
RHAG,71
CRISP2,62
CRISP3,903
PGK2,71
CRISP1,24
DEFB133,41
DEFB114,37
DEFB113,31
DEFB110,34
DEFB112,54
TFAP2D,119
TFAP2B,1581
PKHD1,56
IL17A,15
IL17F,39
MCM3,5358
PAQR8,342
EFHC1,1958
TRAM2,1800
TMEM14A,6756
GSTA2,59
GSTA1,365
GSTA5,59
GSTA3,206
GSTA4,2706
ICK,1731
FBXO9,8502
GCM1,103
ELOVL5,14115
GCLC,4287
KLHL31,143
LRRC1,3290
MLIP,40
TINAG,61
FAM83B,1020
HCRTR2,120
GFRAL,25
HMGCLL1,501
BMP5,371
COL21A1,232
DST,4919
BEND6,395
KIAA1586,919
ZNF451,1479
BAG2,1605
RAB23,2664
PRIM2,1714
KHDRBS2,40
FKBP1C,9
LGSN,28
AL135905.2,110
PHF3,5710
EYS,64
ADGRB3,65
LMBRD1,3864
COL19A1,72
COL9A1,101
FAM135A,326
SDHAF4,1888
SMAP1,3012
B3GAT2,40
OGFRL1,7761
RIMS1,132
KCNQ5,133
KHDC1,145
DPPA5,40
KHDC3L,33
OOEP,56
DDX43,82
CGAS,1249
MTO1,2798
SLC17A5,1601
CD109,2754
COL12A1,11015
COX7A2,6892
TMEM30A,1026
FILIP1,355
SENP6,10379
MYO6,18940
IMPG1,53
MEI4,59
IRAK1BP1,563
PHIP,5085
HMGN3,6986
LCA5,672
SH3BGRL2,1160
ELOVL4,175
TTK,1654
BCKDHB,3550
TENT5A,3130
IBTK,5471
TPBG,3916
UBE3D,265
DOP1A,989
PGM3,4384
RWDD2A,1231
ME1,2294
PRSS35,44
SNAP91,37
RIPPLY2,24
CYB5R4,2470
MRAP2,91
CEP162,1236
TBX18,353
NT5E,1034
SNX14,6361
SYNCRIP,398
HTR1E,48
CGA,2520
ZNF292,5118
GJB7,94
SMIM8,1133
C6ORF163,650
CFAP206,302
SLC35A1,3175
RARS2,4151
ORC3,1963
AKIRIN2,5803
SPACA1,32
CNR1,86
RNGTT,2824
PNRC1,11952
SRSF12,239
PM20D2,1052
GABRR1,37
GABRR2,175
UBE2J1,5322
RRAGD,911
ANKRD6,892
LYRM2,226
MDN1,1946
CASP8AP2,2093
GJA10,44
BACH2,314
MAP3K7,4833
EPHA7,216
MANEA,1195
FUT9,182
UFL1,1853
FHL5,73
GPR63,203
NDUFAF4,1345
KLHL32,51
MMS22L,859
POU3F2,43
FBXL4,3306
FAXC,1459
COQ3,453
PNISR,8051
USP45,2071
CCNC,6206
PRDM13,23
MCHR2,30
SIM1,66
ASCC3,3515
GRIK2,274
HACE1,1981
LIN28B,73
BVES,279
POPDC3,80
PREP,2957
PRDM1,1389
ATG5,3461
CRYBG1,7597
RTN4IP1,467
QRSL1,1379
CD24,79599
MTRES1,832
BEND3,657
PDSS2,1884
SOBP,553
SCML4,148
SEC63,6361
OSTM1,2465
NR2E1,36
SNX3,8654
AFG1L,814
FOXO3,8754
ARMC2,1015
SESN1,3667
CD164,10243
PPIL6,790
SMPD2,2481
MICAL1,3477
ZBTB24,1502
AK9,1846
FIG4,5312
GPR6,64
WASF1,1050
CDC40,1387
METTL24,45
DDO,328
SLC22A16,72
CDK19,1510
AMD1,3846
GTF3C6,3968
RPF2,3962
SLC16A10,186
MFSD4B,1229
REV3L,1377
TRAF3IP2,2057
FYN,1107
CCN6,445
TUBE1,1896
FAM229B,1425
LAMA4,3414
RFPL4B,349
MARCKS,12857
HDAC2,3753
HS3ST5,50
FRK,2416
NT5DC1,2503
COL10A1,8166
TSPYL4,2740
DSE,2571
TSPYL1,6390
CALHM6,857
TRAPPC3L,62
CALHM5,350
CALHM4,110
RWDD1,3949
RSPH4A,138
ZUP1,1724
KPNA5,1178
FAM162B,106
GPRC6A,31
RFX6,40
VGLL2,38
ROS1,87
DCBLD1,1824
GOPC,4744
NUS1,6187
SLC35F1,102
CEP85L,970
PLN,151
MCM9,1821
ASF1A,2722
FAM184A,524
